Account ID,Account name,Instance ID,Finding reason(s),Instance name,Instance type,OS,Region,Total running hours,RI hours,On-Demand hours,Savings Plans hours,CPU utilization,Memory utilization,Disk utilization,EBS read (Ops/s),EBS write (Ops/s),EBS read throughput (KiB/s),EBS write throughput (KiB/s),Disk read (Ops/s),Disk write (Ops/s),Disk read throughput (KiB/s),Disk write throughput (KiB/s),Network in (KiB/s),Network out (KiB/s),Network packets in (Packets/s),Network packets out (Packets/s),Recommended action,Recommended instance type 1,Recommended instance type 1 Estimated savings,Recommended instance type 1 Projected CPU utilization,Recommended instance type 1 Projected memory utilization,Recommended instance type 1 Projected disk utilization,Recommended instance type 1 Platform difference(s),Recommended instance type 2,Recommended instance type 2 Estimated savings,Recommended instance type 2 Projected CPU utilization,Recommended instance type 2 Projected memory utilization,Recommended instance type 2 Projected disk utilization,Recommended instance type 2 Platform difference(s),Recommended instance type 3,Recommended instance type 3 Estimated savings,Recommended instance type 3 Projected CPU utilization,Recommended instance type 3 Projected memory utilization,Recommended instance type 3 Projected disk utilization,Recommended instance type 3 Platform difference(s)
XXXXXXXXXXXX,WA Cost Labs,i-010058,,Name-010058,t2.micro,Windows (Amazon VPC),EU (Ireland),336,0,336,0,36.77966102,,,118.5233333,38.42666667,1731.715202,1066.428822,,,,,4.724683702,2.25851888,3.372611111,3.882833333,Modify,t2.nano,5.61881,36.77966102,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010059,,Name-010059,t2.micro,Windows (Amazon VPC),EU (Ireland),336,0,336,0,13.16666667,,,32.39,26.67,705.0736719,197.2309733,,,,,0.159253743,0.269679633,0.205944444,0.179666667,Modify,t2.nano,5.61881,13.16666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010060,,Name-010060,t2.micro,Windows (Amazon VPC),EU (Ireland),336,0,336,0,8.275862069,,,32.02333333,26.98333333,858.8043815,654.8229883,,,,,0.138586426,0.283177355,0.243944444,0.211777778,Modify,t2.nano,5.61881,8.275862069,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010061,,Name-010061,t3.micro,Linux/UNIX,South America (Sao Paulo),336,0,336,0,2.033333333,,,0.003333333,1.536666667,0.012715658,48.7391154,,,,,38.5452379,37.45400716,10.09333333,4.407444444,Modify,t3.nano,5.48814,2.033333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010062,,Name-010062,t3.micro,Linux/UNIX,South America (Sao Paulo),336,0,336,0,1.441714724,,,0.003333333,1.496666667,0.012715658,38.52844238,,,,,2.854803874,0.080022786,0.111333333,0.070333333,Modify,t3.nano,5.48814,1.441714724,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010063,,Name-010063,t3.micro,Linux/UNIX,South America (Sao Paulo),336,0,336,0,1.875,,,0.003333333,1.616666667,0.012715658,44.9625651,,,,,40.3092239,39.20479357,10.82338889,4.9385,Modify,t3.nano,5.48814,1.875,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010064,,Name-010064,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,8.983050847,,,39.15666667,26.83666667,945.3169499,429.4904036,,,,,0.037352973,0.034164497,0.025222222,0.032722222,Modify,t2.nano,5.292135,8.983050847,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010065,,Name-010065,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,8.5,,,30.59666667,26.59,838.7247721,425.7361068,,,,,0.029820421,0.048410373,0.0425,0.052388889,Modify,t2.nano,5.292135,8.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010066,,Name-010066,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,8.275862069,,,30.83333333,26.86666667,840.1886621,417.1133073,,,,,0.029596625,0.051219618,0.037444444,0.047777778,Modify,t2.nano,5.292135,8.275862069,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010067,,Name-010067,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,8.305084746,,,39.60666667,26.41333333,945.0976042,633.9661296,,,,,0.042315267,0.039137912,0.025,0.033722222,Modify,t2.nano,5.292135,8.305084746,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010068,,Name-010068,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,8.360655738,,,37.46666667,26.85,896.78764,445.4247201,,,,,0.035763075,0.035712891,0.024444444,0.035333333,Modify,t2.nano,5.292135,8.360655738,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010069,,Name-010069,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,9.322033898,,,31.01333333,26.76333333,845.6881836,375.3614421,,,,,0.027962511,0.039388021,0.037222222,0.049777778,Modify,t2.nano,5.292135,9.322033898,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010070,,Name-010070,t2.micro,Windows (Amazon VPC),US East (N. Virginia),336,0,336,0,6.06557377,,,16.72333333,3.206666667,741.8759668,302.7709342,,,,,0.000983073,0.000880534,0.002611111,0.003777778,Modify,t2.nano,5.292135,6.06557377,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010071,,Name-010071,t2.micro,Windows (Amazon VPC),US East (N. Virginia),336,0,336,0,14.41176471,,,12.33,142.5966667,204.995472,594.534873,,,,,,,,,Modify,t2.nano,5.292135,14.41176471,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010072,,Name-010072,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,33.5483871,,,106.0266667,36.70666667,1638.258298,1066.730817,,,,,5.055211317,1.056031359,2.442777778,2.004888889,Modify,t2.nano,5.292135,33.5483871,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010073,,Name-010073,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,10,,,44.63666667,30.13333333,1021.663346,444.9653613,,,,,2.160134006,3.020099555,1.506277778,1.442777778,Modify,t2.nano,5.292135,10,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010074,,Name-010074,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,8.644067797,,,44.95666667,28.02666667,1023.400628,452.5216406,,,,,1.210659993,1.743856608,0.833277778,0.768944444,Modify,t2.nano,5.292135,8.644067797,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010075,,Name-010075,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,12.45901639,,,32.01333333,27.86333333,847.5621517,429.8162435,,,,,1.315652127,1.87736952,2.599833333,2.564388889,Modify,t2.nano,5.292135,12.45901639,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010076,,Name-010076,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,8.813559322,,,47.18666667,28.65333333,1169.91361,424.7442839,,,,,1.959202474,4.132824164,1.425333333,1.338166667,Modify,t2.nano,5.292135,8.813559322,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010077,CPUUnderprovisioned,Name-010077,t2.micro,Windows (Amazon VPC),US East (N. Virginia),336,0,336,0,25.51724138,,,2.61,1.293333333,81.81730794,25.6061556,,,,,0.057670627,0.066054959,0.239888889,0.159555556,Modify,t2.nano,5.292135,25.51724138,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010078,,Name-010078,t2.micro,Windows (Amazon VPC),US East (N. Virginia),336,0,336,0,14.91525424,,,15.35333333,3.133333333,295.3958496,73.87956055,,,,,0.000469835,0.000514865,9.44E-04,0.001166667,Modify,t2.nano,5.292135,14.91525424,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010079,,Name-010079,t2.micro,Windows (Amazon VPC),US West (Oregon),336,0,336,0,17.16666667,,,65.94333333,21.00666667,1259.783109,717.8147624,,,,,0.080487739,0.347877333,0.470722222,0.330166667,Modify,t2.nano,5.292135,17.16666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010080,,Name-010080,t2.micro,Linux/UNIX,Asia Pacific (Tokyo),336,0,336,0,3.898305085,,,0,0.846666667,0,12.49949219,,,,,1.341015896,1.305880263,1.170111111,1.159055556,Modify,t2.nano,4.96546,3.898305085,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010081,,Name-010081,t2.micro,Linux/UNIX,Asia Pacific (Tokyo),336,0,336,0,3.442622951,,,0.01,0.88,0.038147786,12.86824544,,,,,3.421890462,3.236689724,13.16816667,13.1675,Modify,t2.nano,4.96546,3.442622951,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010082,,Name-010082,t2.micro,Linux/UNIX,Asia Pacific (Tokyo),336,0,336,0,3.5,,,0,1.366666667,0,56.81355794,,,,,4.626014811,6.832292209,1.076611111,0.6035,Modify,t2.nano,4.96546,3.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010083,,Name-010083,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,3.606557377,,,0,0.813333333,0,12.4613444,,,,,0.021926812,0.021554633,0.008222222,0.008222222,Modify,t2.nano,4.769455,3.606557377,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010084,,Name-010084,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.475409836,,,0,1.2,0,15.78013346,,,,,,,,,Modify,t2.nano,4.769455,1.475409836,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010085,,Name-010085,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.475409836,,,0,1.213333333,0,15.95815104,,,,,,,,,Modify,t2.nano,4.769455,1.475409836,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010086,,Name-010086,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.639344262,,,0,1.213333333,0,15.95815104,,,,,,,,,Modify,t2.nano,4.769455,1.639344262,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010087,,Name-010087,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.639344262,,,0,1.2,0,15.78013346,,,,,,,,,Modify,t2.nano,4.769455,1.639344262,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010088,,Name-010088,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,3.606557377,,,0,0.81,0,12.39776693,,,,,1.303406576,1.2680051,0.271222222,0.154333333,Modify,t2.nano,4.769455,3.606557377,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010089,,Name-010089,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.666666667,,,0,0.82,0,12.21974609,,,,,0.026209581,0.025509169,0.005722222,0.005666667,Modify,t2.nano,4.769455,1.666666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010090,,Name-010090,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.803278689,,,0,0.85,0,12.61393229,,,,,0.380362956,0.371758626,0.082444444,0.0605,Modify,t2.nano,4.769455,1.803278689,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010091,,Name-010091,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.612903226,,,0,1.24,0,15.92,,,,,,,,,Modify,t2.nano,4.769455,1.612903226,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010092,,Name-010092,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.355932203,,,0,1.24,0,15.92,,,,,,,,,Modify,t2.nano,4.769455,1.355932203,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010093,,Name-010093,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.639344262,,,0,1.193333333,0,15.6784082,,,,,,,,,Modify,t2.nano,4.769455,1.639344262,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010094,,Name-010094,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,1.333333333,,,0,1.193333333,0,15.6784082,,,,,,,,,Modify,t2.nano,4.769455,1.333333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010095,,Name-010095,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,4,,,0.02,0.93,0.330605469,12.91911133,,,,,0.007169596,0.007571615,0.008333333,0.007333333,Modify,t2.nano,4.769455,4,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010096,,Name-010096,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,3.898305085,,,0,1.553333333,0,107.4981673,,,,,9.446859538,10.27029541,2.087611111,1.112833333,Modify,t2.nano,4.769455,3.898305085,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010097,,Name-010097,t2.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,3.770491803,,,0,0.856666667,0,12.41048177,,,,,0.020610352,0.020027127,0.016888889,0.014444444,Modify,t2.nano,4.769455,3.770491803,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010098,,Name-010098,t2.micro,Linux/UNIX,Asia Pacific (Sydney),335,0,335,0,4,,,0,0.876666667,0,12.56306641,,,,,3.883081597,3.726047635,6.165,5.471333333,Modify,t2.nano,4.755260194,4,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010099,,Name-010099,t2.small,Linux/UNIX,Asia Pacific (Sydney),336,168.75,167.25,0,2.833333333,,,0,0.823333333,0,12.99540039,,,,,0.371088596,0.393547363,0.906555556,0.7015,Modify,t2.micro,4.74816279,2.833333333,,,,t2.nano,7.122244185,2.833333333,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010100,,Name-010100,t2.micro,Windows (Amazon VPC),US West (Oregon),298.776389,0,298.776389,0,12.37288136,,,64.47333333,8.6,739.2470052,286.7603353,,,,,0.09394694,0.025135091,0.024944444,0.024,Modify,t2.nano,4.705848171,12.37288136,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010101,,Name-010101,t2.micro,Linux/UNIX,US West (N. California),336,0,336,0,1,,,0,1.193333333,0,15.56396159,,,,,,,,,Modify,t2.nano,4.508115,1,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010102,,Name-010102,t2.micro,Linux/UNIX,US West (N. California),336,0,336,0,19.5,,,65.97,5.326666667,1115.964255,284.0296452,,,,,0.079793294,0.498603244,0.1725,0.167,Modify,t2.nano,4.508115,19.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010103,,Name-010103,t2.micro,Linux/UNIX,EU (Frankfurt),336,0,336,0,1.5,,,0.01,1.616666667,0.114440104,21.42429688,,,,,0.000646701,0.000632324,0.003,0.004277778,Modify,t2.nano,4.377445,1.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010104,,Name-010104,t2.micro,Linux/UNIX,EU (Frankfurt),336,0,336,0,22.66666667,,,0.246666667,9.113333333,5.073548177,970.427194,,,,,18.32231608,0.180206977,2.571666667,0.915,Modify,t2.nano,4.377445,22.66666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010105,,Name-010105,t2.micro,Windows (Amazon VPC),US West (Oregon),267.495834,0,267.495834,0,13.60655738,,,67.82666667,8.536666667,786.2265885,263.0392708,,,,,11.13979492,5.909033474,5.619722222,6.025722222,Modify,t2.nano,4.213166862,13.60655738,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010106,,Name-010106,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,1.333333333,,,0,1.21,0,15.79284831,,,,,,,,,Modify,t2.nano,4.116105,1.333333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010107,,Name-010107,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,1.525423729,,,0,1.21,0,15.79284831,,,,,,,,,Modify,t2.nano,4.116105,1.525423729,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010108,,Name-010108,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,1.833333333,,,0,1.216666667,0,16.17431966,,,,,,,,,Modify,t2.nano,4.116105,1.833333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010109,,Name-010109,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,3.770491803,,,0.003333333,1.12,0.012714844,19.35323242,,,,,0.100328234,0.096383464,0.089944444,0.094833333,Modify,t2.nano,4.116105,3.770491803,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010110,,Name-010110,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,3,,,0,1.28,0,21.47674154,,,,,0.26105089,0.264071994,0.211333333,0.207555556,Modify,t2.nano,4.116105,3,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010111,,Name-010111,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,5.166666667,,,0,15.9,0,257.9625391,,,,,0.45077691,0.662049967,0.649388889,0.650055556,Modify,t2.nano,4.116105,5.166666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010112,,Name-010112,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,3.5,,,0.003333333,2.153333333,0.012714844,33.1624349,,,,,1.757020399,3.550399306,0.204833333,0.225777778,Modify,t2.nano,4.116105,3.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010113,,Name-010113,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,3.666666667,,,0,0.813333333,0,12.05444336,,,,,0.002911241,0.000677355,0.002277778,0.002444444,Modify,t2.nano,4.116105,3.666666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010114,,Name-010114,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,3.666666667,,,0,0.803333333,0,12.0798763,,,,,0.003269314,0.000847982,0.002944444,0.002944444,Modify,t2.nano,4.116105,3.666666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010115,,Name-010115,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,12.83333333,,,0,7.48,0,787.1325814,,,,,14.45674778,0.039452582,2.305055556,0.281833333,Modify,t2.nano,4.116105,12.83333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010116,,Name-010116,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,14.09836066,,,0.196666667,7.476666667,2.721152344,786.916416,,,,,10.43366943,0.103291016,2.368555556,0.927722222,Modify,t2.nano,4.116105,14.09836066,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010117,,Name-010117,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,12.78688525,,,0.006666667,7.49,0.05086263,787.2708626,,,,,11.71232313,0.136679145,2.306611111,0.912333333,Modify,t2.nano,4.116105,12.78688525,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010118,,Name-010118,t2.micro,Linux/UNIX,EU (Ireland),336,0,336,0,1.5,,,0,1.206666667,0,16.00901042,,,,,,,,,Modify,t2.nano,4.116105,1.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010119,,Name-010119,t2.micro,Linux/UNIX,EU (Ireland),335,0,335,0,3.050847458,,,0,1.236666667,0,17.87821615,,,,,0.783946398,0.783742947,0.297722222,0.224166667,Modify,t2.nano,4.103854688,3.050847458,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010120,,Name-010120,t2.micro,Linux/UNIX,EU (Ireland),335,0,335,0,1.612903226,,,0,1.206666667,0,16.00901042,,,,,,,,,Modify,t2.nano,4.103854688,1.612903226,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010121,,Name-010121,t3a.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,4.258191394,,,0,0.83,0,12.3723348,,,,,56.13591092,54.73121257,35.84911111,35.77311111,Modify,t3a.nano,3.9201,4.258191394,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010122,,Name-010122,t3a.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,2.325,,,0,0.82,0,12.43591309,,,,,0.120649414,0.12047526,0.295444444,0.295444444,Modify,t3a.nano,3.9201,2.325,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010123,,Name-010123,t3a.micro,Linux/UNIX,Asia Pacific (Sydney),336,0,336,0,9.142123773,,,9.206666667,30.20333333,97.33835856,246.7600505,,,,,0.208249512,0.192924262,0.267569444,0.332638889,Modify,t3a.nano,3.9201,9.142123773,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010124,,Name-010124,t3.micro,Linux/UNIX,EU (London),336,0,336,0,5.699905002,,,0.166666667,4.326666667,3.471374512,788.3691788,,,,,16.05935574,0.045839572,2.303333333,0.172055556,Modify,t3.nano,3.854765,5.699905002,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010125,,Name-010125,t3.medium,Windows (Amazon VPC),Asia Pacific (Sydney),336,0,75,261,9.791400596,,,6.226666667,10.53666667,728.6453247,1082.178752,,,,,0.019230143,0.029020454,0.023333333,0.021277778,Modify,t3.small,3.850098214,9.791400596,,,,t3.nano,8.750223214,9.791400596,,,,t3.micro,7.116848214,9.791400596,,,
XXXXXXXXXXXX,WA Cost Labs,i-010126,,Name-010126,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.666666667,,,0.003333333,1.203333333,0.012714844,15.67840495,,,,,,,,,Modify,t2.nano,3.78943,1.666666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010127,,Name-010127,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.666666667,,,0,1.23,0,15.90729167,,,,,,,,,Modify,t2.nano,3.78943,1.666666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010128,,Name-010128,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.31147541,,,0,1.23,0,15.90729167,,,,,,,,,Modify,t2.nano,3.78943,1.31147541,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010129,,Name-010129,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.333333333,,,0.006666667,1.233333333,0.076295573,16.30147461,,,,,,,,,Modify,t2.nano,3.78943,1.333333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010130,,Name-010130,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,7.333333333,,,0.346666667,1.143333333,7.209778646,14.80102539,,,,,0.040779351,0.068964301,0.167111111,0.171166667,Modify,t2.nano,3.78943,7.333333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010131,,Name-010131,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,336,0,33.7704918,,,77.38666667,65.18333333,820.7956966,1433.525085,,,,,,,,,Modify,t2.nano,3.78943,33.7704918,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010132,,Name-010132,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.639344262,,,0,1.233333333,0,16.12345378,,,,,,,,,Modify,t2.nano,3.78943,1.639344262,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010133,,Name-010133,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.525423729,,,0.013333333,1.2,0.190735677,15.79284831,,,,,,,,,Modify,t2.nano,3.78943,1.525423729,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010134,,Name-010134,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,336,0,29.6,,,87.27333333,64.17333333,745.6715885,1333.732604,,,,,,,,,Modify,t2.nano,3.78943,29.6,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010135,,Name-010135,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.666666667,,,0.003333333,1.27,0.012714844,16.54306966,,,,,,,,,Modify,t2.nano,3.78943,1.666666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010136,,Name-010136,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.475409836,,,0.03,1.256666667,2.848307292,16.67022786,,,,,,,,,Modify,t2.nano,3.78943,1.475409836,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010137,,Name-010137,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.612903226,,,0.003333333,1.23,0.012714844,16.30147461,,,,,,,,,Modify,t2.nano,3.78943,1.612903226,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010138,,Name-010138,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.355932203,,,0.003333333,1.286666667,0.012714844,16.89910807,,,,,,,,,Modify,t2.nano,3.78943,1.355932203,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010139,,Name-010139,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.355932203,,,0.03,1.256666667,2.848307292,16.67022786,,,,,,,,,Modify,t2.nano,3.78943,1.355932203,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010140,,Name-010140,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.31147541,,,0.003333333,1.253333333,0.012714844,16.39048503,,,,,,,,,Modify,t2.nano,3.78943,1.31147541,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010141,,Name-010141,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.475409836,,,0.003333333,1.286666667,0.012714844,16.89910807,,,,,,,,,Modify,t2.nano,3.78943,1.475409836,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010142,,Name-010142,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.525423729,,,0.003333333,1.253333333,0.012714844,16.39048503,,,,,,,,,Modify,t2.nano,3.78943,1.525423729,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010143,,Name-010143,t2.micro,Linux/UNIX,US West (Oregon),336,0,336,0,1.475409836,,,0.003333333,1.23,0.012714844,16.30147461,,,,,,,,,Modify,t2.nano,3.78943,1.475409836,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010144,,Name-010144,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,336,0,2.372881356,,,0.03,0.61,0.114440104,10.93546549,,,,,0.175191515,0.015537109,0.077277778,0.055833333,Modify,t2.nano,3.78943,2.372881356,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010145,,Name-010145,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,336,0,13.60655738,,,48.19666667,57.98333333,1343.70168,3459.372523,,,,,,,,,Modify,t2.nano,3.78943,13.60655738,,,,,,,,,,,,,,,
