Account ID,Account Name,Instance ID,Instance Type,OS,Region,Running Hours,RI Hours,OD Hours, CPU Utilization ,Memory Utilization,Disk Utilization,Recommended Action,Recommended Instance Type 1, Recommended Instance Type 1 Estimated Savings , Recommended Instance Type 1 Projected CPU ,Recommended Instance Type 1 Projected Memory,Recommended Instance Type 1 Projected Disk,Recommended Instance Type 2, Recommended Instance Type 2 Estimated Savings , Recommended Instance Type 2 Projected CPU ,Recommended Instance Type 2 Projected Memory,Recommended Instance Type 2 Projected Disk,Recommended Instance Type 3, Recommended Instance Type 3 Estimated Savings , Recommended Instance Type 3 Projected CPU ,Recommended Instance Type 3 Projected Memory,Recommended Instance Type 3 Projected Disk
836000000000,WA Cost Labs,i-074616,t3.micro,Linux/UNIX,EU (Frankfurt),1.790556,0,1.790556, 39.00 ,,,Modify,t3.nano, $0.02 , 39.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07468,t3.small,Linux/UNIX,EU (Frankfurt),329,0,329, 2.00 ,,,Modify,t3.micro, $8.58 , 2.00 ,,,t3.nano, $12.87 , 2.00 ,,,,,,,
836000000000,WA Cost Labs,i-074738,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.507222,0,0.507222, 21.13 ,,,Modify,c4.large, $0.11 , 42.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07477,r5.4xlarge,Linux/UNIX,US East (N. Virginia),330,330,0, 19.00 ,,,Modify,r5.2xlarge, $-   , 38.00 ,,,r5.xlarge, $-   , 76.00 ,,,,,,,
836000000000,WA Cost Labs,i-074889,t2.medium,Linux/UNIX,US East (N. Virginia),164.939724,0,164.939724, 6.53 ,,,Modify,t2.small, $8.39 , 13.05 ,,,t2.nano, $14.55 , 13.05 ,,,t2.micro, $12.47 , 13.05 ,,
836000000000,WA Cost Labs,i-074917,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.514722,0,0.514722, 28.75 ,,,Modify,c4.large, $0.11 , 57.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07496,t3.micro,Linux/UNIX,EU (Frankfurt),1.533056,0,1.533056, 30.00 ,,,Modify,t3.nano, $0.02 , 30.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-074964,r3.xlarge,Windows with SQL Server Standard,US East (N. Virginia),330,0,330, 37.37 ,,,Modify,r3.large, $309.73 , 74.75 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-074977,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 1.00 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075011,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 0.82 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07509,c4.4xlarge,Linux/UNIX,EU (Ireland),0.152222,0,0.152222, 7.13 ,,,Modify,c4.2xlarge, $0.15 , 14.25 ,,,c4.large, $0.26 , 57.00 ,,,c4.xlarge, $0.22 , 28.50 ,,
836000000000,WA Cost Labs,i-075091,t3.medium,Linux/UNIX,US East (N. Virginia),330,330,0, 17.00 ,,,Modify,t3.small, $-   , 17.00 ,,,t3.micro, $-   , 17.00 ,,,t3.nano, $-   , 17.00 ,,
836000000000,WA Cost Labs,i-075118,c4.4xlarge,Linux/UNIX,EU (Ireland),0.074444,0,0.074444, 12.46 ,,,Modify,c4.2xlarge, $0.07 , 24.92 ,,,c4.xlarge, $0.11 , 49.83 ,,,,,,,
836000000000,WA Cost Labs,i-075167,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.0425,0,0.0425, 7.70 ,,,Modify,c4.2xlarge, $0.04 , 15.40 ,,,c4.xlarge, $0.06 , 30.79 ,,,c4.large, $0.06 , 61.58 ,,
836000000000,WA Cost Labs,i-075264,m3.2xlarge,Linux/UNIX,EU (Ireland),330,43.5,286.5, 39.38 ,,,Modify,m3.xlarge, $181.76 , 78.75 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075292,c4.4xlarge,Linux/UNIX,EU (Ireland),0.373611,0,0.373611, 20.23 ,,,Modify,c4.2xlarge, $0.37 , 40.46 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075400,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.127778,0,0.127778, 12.07 ,,,Modify,c4.2xlarge, $0.11 , 24.15 ,,,c4.xlarge, $0.17 , 48.29 ,,,,,,,
836000000000,WA Cost Labs,i-07541,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.125278,0,0.125278, 8.50 ,,,Modify,c4.2xlarge, $0.11 , 17.00 ,,,c4.xlarge, $0.16 , 34.00 ,,,c4.large, $0.19 , 68.00 ,,
836000000000,WA Cost Labs,i-075418,c4.4xlarge,Linux/UNIX,EU (Ireland),2.430278,0,2.430278, 9.84 ,,,Modify,c4.2xlarge, $2.39 , 19.69 ,,,c4.large, $4.18 , 78.75 ,,,c4.xlarge, $3.59 , 39.38 ,,
836000000000,WA Cost Labs,i-075436,m4.2xlarge,Linux/UNIX,EU (Ireland),330,330,0, 17.54 ,,,Modify,m4.xlarge, $-   , 35.08 ,,,m4.large, $-   , 70.17 ,,,,,,,
836000000000,WA Cost Labs,i-075437,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.5175,0,0.5175, 24.08 ,,,Modify,c4.large, $0.11 , 48.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075438,t3.large,Linux/UNIX,US East (N. Virginia),329,0,329, 34.00 ,,,Modify,t3.medium, $29.74 , 34.00 ,,,t3.small, $44.60 , 34.00 ,,,t3.nano, $55.75 , 34.00 ,,
836000000000,WA Cost Labs,i-075439,t3.xlarge,Linux/UNIX,US East (N. Virginia),329,0,329, -   ,,,Terminate,, $118.94 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075550,t2.micro,Linux/UNIX,US West (Oregon),329,0,329, 8.67 ,,,Modify,t2.nano, $4.15 , 8.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075556,t3.micro,Linux/UNIX,EU (Frankfurt),1.606944,0,1.606944, 31.00 ,,,Modify,t3.nano, $0.02 , 31.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075777,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075823,t2.medium,Linux/UNIX,US East (N. Virginia),330,330,0, 6.17 ,,,Modify,t2.small, $-   , 12.33 ,,,t2.nano, $-   , 12.33 ,,,t2.micro, $-   , 12.33 ,,
836000000000,WA Cost Labs,i-075833,t2.xlarge,Windows (Amazon VPC),EU (Frankfurt),329,0,329, 21.38 ,,,Modify,t2.large, $85.92 , 42.75 ,,,t2.medium, $131.38 , 42.75 ,,,,,,,
836000000000,WA Cost Labs,i-075925,c4.4xlarge,Linux/UNIX,EU (Ireland),0.789444,0,0.789444, 7.44 ,,,Modify,c4.2xlarge, $0.78 , 14.88 ,,,c4.xlarge, $1.16 , 29.75 ,,,c4.large, $1.36 , 59.50 ,,
836000000000,WA Cost Labs,i-075938,c4.4xlarge,Linux/UNIX,EU (Ireland),0.113611,0,0.113611, 3.31 ,,,Modify,c4.2xlarge, $0.11 , 6.63 ,,,c4.large, $0.20 , 26.50 ,,,c4.xlarge, $0.17 , 13.25 ,,
836000000000,WA Cost Labs,i-075943,r5.xlarge,Linux/UNIX,US East (N. Virginia),329,329,0, 10.00 ,,,Modify,r5.large, $-   , 20.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-075992,m3.large,Red Hat Enterprise Linux,Asia Pacific (Singapore),330,0,330, 10.50 ,,,Modify,m3.medium, $70.26 , 21.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076024,t1.micro,Linux/UNIX,US East (N. Virginia),0.279722,0,0.279722, 0.98 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07603,t2.medium,Linux/UNIX,US East (N. Virginia),329,0,329, 10.85 ,,,Modify,t2.small, $16.73 , 21.69 ,,,t2.nano, $29.02 , 21.69 ,,,t2.micro, $24.87 , 21.69 ,,
836000000000,WA Cost Labs,i-07610,m5.xlarge,Linux/UNIX,EU (Frankfurt),329,294.2216665,34.7783335, 7.00 ,,,Modify,m5.large, $8.69 , 14.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076116,c4.2xlarge,Linux/UNIX,EU (Frankfurt),0.070278,0,0.070278, 4.92 ,,,Modify,c4.xlarge, $0.03 , 9.83 ,,,c4.large, $0.05 , 19.67 ,,,,,,,
836000000000,WA Cost Labs,i-07613,c4.4xlarge,Linux/UNIX,EU (Ireland),0.089722,0,0.089722, 2.45 ,,,Modify,c4.2xlarge, $0.09 , 4.90 ,,,c4.xlarge, $0.13 , 9.79 ,,,c4.large, $0.15 , 19.58 ,,
836000000000,WA Cost Labs,i-076161,c4.4xlarge,Linux/UNIX,EU (Ireland),0.138056,0,0.138056, 13.69 ,,,Modify,c4.2xlarge, $0.14 , 27.37 ,,,c4.xlarge, $0.20 , 54.75 ,,,,,,,
836000000000,WA Cost Labs,i-076198,c4.4xlarge,Linux/UNIX,US East (N. Virginia),330,0,330, 23.91 ,,,Modify,c4.2xlarge, $285.35 , 47.81 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076211,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.4725,0,0.4725, 21.06 ,,,Modify,c4.2xlarge, $0.41 , 42.13 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076245,t1.micro,Linux/UNIX,US East (N. Virginia),0.280556,0,0.280556, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076265,t2.medium,Linux/UNIX,US East (N. Virginia),329,0,329, 14.25 ,,,Modify,t2.small, $16.73 , 28.50 ,,,t2.micro, $24.87 , 28.50 ,,,t2.nano, $29.02 , 28.50 ,,
836000000000,WA Cost Labs,i-076362,c4.2xlarge,Linux/UNIX,EU (Frankfurt),0.361111,0,0.361111, 13.79 ,,,Modify,c4.xlarge, $0.18 , 27.58 ,,,c4.large, $0.27 , 55.17 ,,,,,,,
836000000000,WA Cost Labs,i-076400,c5.2xlarge,Windows (Amazon VPC),EU (Frankfurt),1,0,1, 34.00 ,,,Modify,c5.xlarge, $0.82 , 68.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076436,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 0.98 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076469,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076478,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.030833,0,0.030833, 7.90 ,,,Modify,c4.2xlarge, $0.03 , 15.79 ,,,c4.xlarge, $0.04 , 31.58 ,,,c4.large, $0.05 , 63.17 ,,
836000000000,WA Cost Labs,i-07650,c4.4xlarge,Linux/UNIX,EU (Ireland),0.451667,0,0.451667, 7.42 ,,,Modify,c4.2xlarge, $0.44 , 14.83 ,,,c4.xlarge, $0.67 , 29.67 ,,,c4.large, $0.78 , 59.33 ,,
836000000000,WA Cost Labs,i-076544,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.509167,0,0.509167, 19.17 ,,,Modify,c4.large, $0.11 , 38.33 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07655,c4.4xlarge,Linux/UNIX,EU (Ireland),0.1075,0,0.1075, 5.73 ,,,Modify,c4.2xlarge, $0.11 , 11.46 ,,,c4.xlarge, $0.16 , 22.92 ,,,c4.large, $0.18 , 45.83 ,,
836000000000,WA Cost Labs,i-076564,c4.4xlarge,Linux/UNIX,EU (Ireland),0.413611,0,0.413611, 24.64 ,,,Modify,c4.2xlarge, $0.41 , 49.27 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076644,t2.xlarge,Linux/UNIX,US East (N. Virginia),330,0,330, 0.96 ,,,Terminate,, $133.07 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076651,t1.micro,Linux/UNIX,US East (N. Virginia),0.279167,0,0.279167, 0.98 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076683,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.525556,0,0.525556, 13.75 ,,,Modify,c4.large, $0.11 , 27.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076728,c5.xlarge,Linux/UNIX,US East (N. Virginia),329,0,329, 11.00 ,,,Modify,c5.large, $60.76 , 22.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07677,t3.small,Linux/UNIX,Asia Pacific (Sydney),330,330,0, 31.00 ,,,Modify,t3.micro, $-   , 31.00 ,,,t3.nano, $-   , 31.00 ,,,,,,,
836000000000,WA Cost Labs,i-076801,t2.micro,Linux/UNIX,US East (N. Virginia),0.388889,0,0.388889, 0.33 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076818,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 4.83 ,,,Modify,t2.nano, $4.16 , 4.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076880,c4.4xlarge,Linux/UNIX,EU (Ireland),0.066111,0,0.066111, 10.81 ,,,Modify,c4.2xlarge, $0.06 , 21.63 ,,,c4.xlarge, $0.10 , 43.25 ,,,,,,,
836000000000,WA Cost Labs,i-076885,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.510278,0,0.510278, 19.92 ,,,Modify,c4.large, $0.11 , 39.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076916,c4.4xlarge,Linux/UNIX,EU (Ireland),0.029167,0,0.029167, 9.10 ,,,Modify,c4.2xlarge, $0.03 , 18.21 ,,,c4.xlarge, $0.04 , 36.42 ,,,c4.large, $0.05 , 72.83 ,,
836000000000,WA Cost Labs,i-076917,m5.xlarge,Linux/UNIX,US East (Ohio),330,0,330, 20.00 ,,,Modify,m5.large, $68.83 , 40.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-076927,t3.small,Linux/UNIX,Asia Pacific (Sydney),329,0,329, 22.00 ,,,Modify,t3.micro, $9.44 , 22.00 ,,,t3.nano, $14.15 , 22.00 ,,,,,,,
836000000000,WA Cost Labs,i-076983,c4.4xlarge,Linux/UNIX,EU (Ireland),0.077222,0,0.077222, 7.49 ,,,Modify,c4.2xlarge, $0.08 , 14.98 ,,,c4.xlarge, $0.11 , 29.96 ,,,c4.large, $0.13 , 59.92 ,,
836000000000,WA Cost Labs,i-077006,c4.4xlarge,Linux/UNIX,EU (Ireland),1.429444,0,1.429444, 21.61 ,,,Modify,c4.2xlarge, $1.40 , 43.22 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-077034,m4.2xlarge,Linux/UNIX,EU (Frankfurt),330,330,0, 18.04 ,,,Modify,m4.xlarge, $-   , 36.08 ,,,m4.large, $-   , 72.17 ,,,,,,,
836000000000,WA Cost Labs,i-077080,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 3.00 ,,,Modify,t3.micro, $8.60 , 3.00 ,,,t3.nano, $12.91 , 3.00 ,,,,,,,
836000000000,WA Cost Labs,i-077101,t2.medium,Red Hat Enterprise Linux,US East (N. Virginia),330,0,330, 18.42 ,,,Modify,t2.small, $16.78 , 36.83 ,,,t2.micro, $24.95 , 36.83 ,,,,,,,
836000000000,WA Cost Labs,i-077117,m4.xlarge,Red Hat Enterprise Linux,US East (N. Virginia),329,72,257, 26.25 ,,,Modify,m4.large, $30.81 , 52.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07713,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-077189,t2.small,Linux/UNIX,US East (N. Virginia),330,0,330, 2.33 ,,,Modify,t2.micro, $8.17 , 2.33 ,,,t2.nano, $12.33 , 2.33 ,,,,,,,
836000000000,WA Cost Labs,i-07721,t3.small,Linux/UNIX,EU (Frankfurt),98,1,97, 36.00 ,,,Modify,t3.micro, $2.53 , 36.00 ,,,t3.nano, $3.79 , 36.00 ,,,,,,,
836000000000,WA Cost Labs,i-077231,t3.micro,Linux/UNIX,EU (Frankfurt),1.963056,0,1.963056, 29.00 ,,,Modify,t3.nano, $0.03 , 29.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-077351,t3.micro,Linux/UNIX,EU (Frankfurt),6.484444,0,6.484444, 37.00 ,,,Modify,t3.nano, $0.08 , 37.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07736,t3.small,Linux/UNIX,US East (Ohio),1.638056,0,1.638056, 17.00 ,,,Modify,t3.micro, $0.04 , 17.00 ,,,t3.nano, $0.06 , 17.00 ,,,,,,,
836000000000,WA Cost Labs,i-077363,c4.2xlarge,Linux/UNIX,EU (Frankfurt),0.150833,0,0.150833, 13.33 ,,,Modify,c4.xlarge, $0.07 , 26.67 ,,,c4.large, $0.11 , 53.33 ,,,,,,,
836000000000,WA Cost Labs,i-077412,r4.8xlarge,Linux/UNIX,EU (Frankfurt),330,329.75,0.25, 29.27 ,,,Modify,r4.4xlarge, $0.70 , 58.53 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-077415,t3.2xlarge,Windows (Amazon VPC),US West (Oregon),329,0,329, 15.00 ,,,Modify,t3.xlarge, $171.55 , 30.00 ,,,t3.medium, $300.21 , 60.00 ,,,t3.large, $263.90 , 60.00 ,,
836000000000,WA Cost Labs,i-077416,r4.2xlarge,SUSE Linux,EU (Frankfurt),1,0,1, 19.67 ,,,Modify,r4.xlarge, $0.70 , 39.33 ,,,r4.large, $1.04 , 78.67 ,,,,,,,
836000000000,WA Cost Labs,i-077482,t3.small,Linux/UNIX,US East (Ohio),1.718889,0,1.718889, 19.00 ,,,Modify,t3.micro, $0.04 , 19.00 ,,,t3.nano, $0.06 , 19.00 ,,,,,,,
836000000000,WA Cost Labs,i-077501,c4.4xlarge,Linux/UNIX,EU (Ireland),0.200278,0,0.200278, 15.56 ,,,Modify,c4.2xlarge, $0.20 , 31.13 ,,,c4.xlarge, $0.30 , 62.25 ,,,,,,,
836000000000,WA Cost Labs,i-077505,c4.4xlarge,Linux/UNIX,EU (Ireland),0.432222,0,0.432222, 24.10 ,,,Modify,c4.2xlarge, $0.42 , 48.21 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07751,m4.2xlarge,Linux/UNIX,EU (Frankfurt),330,330,0, 17.77 ,,,Modify,m4.xlarge, $-   , 35.54 ,,,m4.large, $-   , 71.08 ,,,,,,,
836000000000,WA Cost Labs,i-07752,t3.xlarge,Linux/UNIX,US East (N. Virginia),330,207.2193745,122.7806255, 16.00 ,,,Modify,t3.large, $22.19 , 32.00 ,,,t3.micro, $41.61 , 32.00 ,,,t3.nano, $43.00 , 32.00 ,,
836000000000,WA Cost Labs,i-077538,t3.2xlarge,Linux/UNIX,US East (N. Virginia),10,0,10, 27.00 ,,,Modify,t3.xlarge, $3.62 , 54.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-077544,r5.2xlarge,Linux/UNIX,US East (Ohio),330,330,0, 11.00 ,,,Modify,r5.xlarge, $-   , 22.00 ,,,r5.large, $-   , 44.00 ,,,,,,,
836000000000,WA Cost Labs,i-077553,c4.4xlarge,Linux/UNIX,EU (Ireland),0.080278,0,0.080278, 2.18 ,,,Modify,c4.2xlarge, $0.08 , 4.35 ,,,c4.large, $0.14 , 17.42 ,,,c4.xlarge, $0.12 , 8.71 ,,
836000000000,WA Cost Labs,i-077728,t2.small,Linux/UNIX,EU (Ireland),329,0,329, 7.50 ,,,Modify,t2.micro, $8.86 , 7.50 ,,,t2.nano, $13.37 , 7.50 ,,,,,,,
836000000000,WA Cost Labs,i-077734,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.1,0,0.1, 10.28 ,,,Modify,c4.2xlarge, $0.09 , 20.56 ,,,c4.xlarge, $0.13 , 41.13 ,,,,,,,
836000000000,WA Cost Labs,i-077737,t3.small,Linux/UNIX,EU (Frankfurt),329,329,0, 38.00 ,,,Modify,t3.micro, $(2.31), 38.00 ,,,t3.nano, $(6.13), 38.00 ,,,,,,,
836000000000,WA Cost Labs,i-077784,t3.small,Linux/UNIX,US East (Ohio),1.7275,0,1.7275, 25.00 ,,,Modify,t3.micro, $0.04 , 25.00 ,,,t3.nano, $0.06 , 25.00 ,,,,,,,
836000000000,WA Cost Labs,i-077889,c4.4xlarge,Linux/UNIX,EU (Ireland),0.069444,0,0.069444, 3.35 ,,,Modify,c4.2xlarge, $0.07 , 6.71 ,,,c4.large, $0.12 , 26.83 ,,,c4.xlarge, $0.10 , 13.42 ,,
836000000000,WA Cost Labs,i-07791,m5.xlarge,Linux/UNIX,US East (N. Virginia),330,1,329, 3.00 ,,,Modify,m5.large, $68.62 , 6.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-077966,r5.4xlarge,Linux/UNIX,US East (N. Virginia),330,330,0, 16.00 ,,,Modify,r5.2xlarge, $-   , 32.00 ,,,r5.xlarge, $-   , 64.00 ,,,,,,,
836000000000,WA Cost Labs,i-077981,c5.18xlarge,Linux/UNIX,EU (Ireland),330,321.3333338,8.66666619, 1.00 ,,,Modify,c5.12xlarge, $21.69 , 1.50 ,,,c5.large, $63.27 , 36.00 ,,,c5.2xlarge, $57.84 , 9.00 ,,
836000000000,WA Cost Labs,i-077983,t1.micro,Linux/UNIX,US East (N. Virginia),0.279722,0,0.279722, 1.00 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078006,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078014,c4.4xlarge,Linux/UNIX,EU (Ireland),0.275833,0,0.275833, 20.43 ,,,Modify,c4.2xlarge, $0.27 , 40.85 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078021,c4.4xlarge,Linux/UNIX,EU (Ireland),0.147778,0,0.147778, 20.06 ,,,Modify,c4.2xlarge, $0.15 , 40.13 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078049,t3.medium,Linux/UNIX,US East (Ohio),330,1,329, 16.00 ,,,Modify,t3.small, $14.87 , 16.00 ,,,t3.nano, $26.02 , 16.00 ,,,t3.micro, $22.30 , 16.00 ,,
836000000000,WA Cost Labs,i-078084,r4.2xlarge,Linux/UNIX,Canada (Central),0.373056,0,0.373056, 7.63 ,,,Modify,r4.xlarge, $0.24 , 15.25 ,,,r4.large, $0.36 , 30.50 ,,,,,,,
836000000000,WA Cost Labs,i-07810,c4.4xlarge,Linux/UNIX,EU (Ireland),1.913889,0,1.913889, 13.15 ,,,Modify,c4.2xlarge, $1.88 , 26.29 ,,,c4.xlarge, $2.82 , 52.58 ,,,,,,,
836000000000,WA Cost Labs,i-078151,t2.medium,Linux/UNIX,US East (N. Virginia),329,1.5,327.5, 22.25 ,,,Modify,t2.small, $16.65 , 44.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078247,m5.xlarge,Red Hat Enterprise Linux,US East (Ohio),329,0,329, 36.00 ,,,Modify,m5.large, $68.62 , 72.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-07831,m5.2xlarge,Red Hat Enterprise Linux,US East (N. Virginia),330,0,330, 20.00 ,,,Modify,m5.xlarge, $187.84 , 40.00 ,,,m5.large, $256.67 , 80.00 ,,,,,,,
836000000000,WA Cost Labs,i-078317,t1.micro,Linux/UNIX,US East (N. Virginia),0.280833,0,0.280833, 0.98 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078452,c4.4xlarge,Linux/UNIX,EU (Ireland),0.0975,0,0.0975, 17.46 ,,,Modify,c4.2xlarge, $0.10 , 34.92 ,,,c4.xlarge, $0.14 , 69.83 ,,,,,,,
836000000000,WA Cost Labs,i-078463,m5.xlarge,Linux/UNIX,US East (N. Virginia),329,329,0, 27.00 ,,,Modify,m5.large, $-   , 54.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078482,t1.micro,Linux/UNIX,US East (N. Virginia),0.279722,0,0.279722, 1.00 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078506,m4.xlarge,Linux/UNIX,EU (Ireland),330,330,0, 15.33 ,,,Modify,m4.large, $-   , 30.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078535,r5.xlarge,Red Hat Enterprise Linux,US East (N. Virginia),224,0,224, 39.00 ,,,Modify,r5.large, $61.32 , 78.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078561,c4.xlarge,Red Hat Enterprise Linux,EU (Frankfurt),329,0,329, 3.67 ,,,Modify,c4.large, $80.77 , 7.33 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078562,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.255278,0,0.255278, 30.88 ,,,Modify,c4.large, $0.06 , 61.75 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078611,c4.xlarge,Linux/UNIX,EU (Frankfurt),330,0,330, 28.13 ,,,Modify,c4.large, $81.02 , 56.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078613,t3.small,Linux/UNIX,US East (N. Virginia),330,330,0, 5.00 ,,,Modify,t3.micro, $-   , 5.00 ,,,t3.nano, $-   , 5.00 ,,,,,,,
836000000000,WA Cost Labs,i-078621,r4.8xlarge,Linux/UNIX,EU (Ireland),330,3,327, 33.36 ,,,Modify,r4.4xlarge, $842.31 , 66.72 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078674,m5.xlarge,Linux/UNIX,US East (Ohio),330,0,330, 17.00 ,,,Modify,m5.large, $68.83 , 34.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078685,m4.xlarge,Linux/UNIX,US East (N. Virginia),330,0,330, 23.25 ,,,Modify,m4.large, $71.70 , 46.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078696,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.031944,0,0.031944, 7.69 ,,,Modify,c4.2xlarge, $0.03 , 15.38 ,,,c4.large, $0.05 , 61.50 ,,,c4.xlarge, $0.04 , 30.75 ,,
836000000000,WA Cost Labs,i-078748,r5.2xlarge,Windows (Amazon VPC),Asia Pacific (Tokyo),330,0,330, 25.00 ,,,Modify,r5.xlarge, $349.88 , 50.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078749,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.5325,0,0.5325, 24.63 ,,,Modify,c4.large, $0.11 , 49.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078750,r5.2xlarge,Windows (Amazon VPC),US East (N. Virginia),329,0,329, 25.00 ,,,Modify,r5.xlarge, $311.65 , 50.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-078818,t3.large,Linux/UNIX,US East (N. Virginia),329,329,0, 8.00 ,,,Modify,t3.medium, $-   , 8.00 ,,,t3.small, $-   , 8.00 ,,,t3.micro, $-   , 8.00 ,,
836000000000,WA Cost Labs,i-078828,m5.4xlarge,Linux/UNIX,US East (N. Virginia),78,78,0, 6.00 ,,,Modify,m5.2xlarge, $-   , 12.00 ,,,m5.xlarge, $-   , 24.00 ,,,m5.large, $-   , 48.00 ,,
